"name","ppd","level","category","code","address","postcode","city","state","longitude","latitude"
"SEKOLAH KEBANGSAAN SUNGAI BAHARU","PPD KRIAN","Rendah","SK","ABA3022","SUNGAI BAHARU","34350","KUALA KURAU","PERAK","100.394984","5.040648"
"SEKOLAH KEBANGSAAN SUNGAI BURONG","PPD KRIAN","Rendah","SK","ABA3023","PARIT TELOK PIAL","34350","KUALA KURAU","PERAK","100.438003","5.053268"
"SEKOLAH KEBANGSAAN SUNGAI STAR","PPD KRIAN","Rendah","SK","ABA3024","JALAN SEMPADAN","34200","PARIT BUNTAR","PERAK","100.452760","5.127116"
"SEKOLAH KEBANGSAAN TANAH KEBUN","PPD KRIAN","Rendah","SK","ABA3025","TANAH KEBUN","34200","PARIT BUNTAR","PERAK","100.480005","5.076489"
"SEKOLAH KEBANGSAAN TANJONG PIANDANG","PPD KRIAN","Rendah","SK","ABA3026","JALAN ATAS","34250","TANJONG PIANDANG","PERAK","100.393206","5.076201"
"SEKOLAH KEBANGSAAN TITI SERONG","PPD KRIAN","Rendah","SK","ABA3027","TITI SERONG","34200","PARIT BUNTAR","PERAK","100.466431","5.103921"
"SEKOLAH KEBANGSAAN SUNGAI MEGAT ARIS","PPD KRIAN","Rendah","SK","ABA3028","SUNGAI MEGAT ARIS, BAGAN TIANG","34250","TANJONG PIANDANG","PERAK","100.408441","5.106616"
"SEKOLAH KEBANGSAAN GUNONG SEMANGGOL","PPD KRIAN","Rendah","SK","ABA3029","GUNONG SEMANGGOL, SIMPANG EMPAT","34400","SEMANGGOL","PERAK","100.650746","4.968423"
"SEKOLAH KEBANGSAAN KAMPONG DEW","PPD KRIAN","Rendah","SK","ABA3030","KAMPUNG DEW","34400","SIMPANG EMPAT","PERAK","100.659152","4.912936"
"SEKOLAH KEBANGSAAN DATO' ALAUDIN","PPD KRIAN","Rendah","SK","ABA3031","KAMPUNG SELINSING","34400","SIMPANG EMPAT","PERAK","100.627892","4.927920"
"SEKOLAH KEBANGSAAN SAMA GAGAH","PPD KRIAN","Rendah","SK","ABA3032","SIMPANG EMPAT, SEMANGGOL","34400","SIMPANG EMPAT","PERAK","100.633659","4.915061"
"SEKOLAH KEBANGSAAN SUNGAI KEPAR","PPD KRIAN","Rendah","SK","ABA3033","SIMPANG EMPAT SEMANGGOL","34400","SIMPANG EMPAT","PERAK","100.630183","4.949575"
"SEKOLAH KEBANGSAAN SERI PINANG","PPD KRIAN","Rendah","SK","ABA3034","JALAN GULA","34400","SIMPANG EMPAT","PERAK","100.597627","4.950313"
"SEKOLAH KEBANGSAAN KAMPONG TUA","PPD KRIAN","Rendah","SK","ABA3035","KAMPONG TUA","34400","SIMPANG EMPAT","PERAK","100.630075","4.968288"
"SEKOLAH KEBANGSAAN KAMPONG SELAMAT","PPD KRIAN","Rendah","SK","ABA3036","KAMPONG SELAMAT","34400","SIMPANG EMPAT","PERAK","100.688906","4.985307"
"SEKOLAH KEBANGSAAN HAJI DAHLAN","PPD KRIAN","Rendah","SK","ABA3037","TEBOK MATAU, SIMPANG EMPAT","34400","GUNONG SEMANGGOL","PERAK","100.632935","4.988650"
"SEKOLAH KEBANGSAAN KUALA GULA","PPD KRIAN","Rendah","SK","ABA3038","KUALA GULA","34350","KUALA KURAU","PERAK","100.467242","4.938927"
"SEKOLAH KEBANGSAAN KUALA KURAU (BARU)","PPD KRIAN","Rendah","SK","ABA3039","BATU 14 JALAN PANTAI","34350","KUALA KURAU","PERAK","100.412855","5.017458"
"SEKOLAH KEBANGSAAN BARU PARIT BUNTAR","PPD KRIAN","Rendah","SK","ABA3040","JALAN SEKOLAH","34200","PARIT BUNTAR","PERAK","100.480681","5.124810"
"SEKOLAH KEBANGSAAN WAWASAN","PPD KRIAN","Rendah","SK","ABA3041","PEKAN BARU","34200","PARIT BUNTAR","PERAK","100.493990","5.118171"
"SEKOLAH KEBANGSAAN SAYONG","PPD KUALA KANGSAR","Rendah","SK","ABA4001","KUALA KANGSAR","33040","KUALA KANGSAR","PERAK","100.958609","4.775790"
"SEKOLAH KEBANGSAAN KOTA LAMA KANAN","PPD KUALA KANGSAR","Rendah","SK","ABA4002","KOTA LAMA KANAN","33040","KUALA KANGSAR","PERAK","100.952182","4.785572"
"SEKOLAH KEBANGSAAN PADANG AMPANG","PPD KUALA KANGSAR","Rendah","SK","ABA4003","JALAN IPOH","33000","KUALA KANGSAR","PERAK","100.953855","4.810481"
"SEKOLAH KEBANGSAAN BELURU","PPD KUALA KANGSAR","Rendah","SK","ABA4004","JALAN KAMPUNG KUBANG HALBAN, ENGGOR","33600","KUALA KANGSAR","PERAK","100.942599","4.823735"
"SEKOLAH KEBANGSAAN BENDANG KERING","PPD KUALA KANGSAR","Rendah","SK","ABA4005","KG. BENDANG KERING","33040","KUALA KANGSAR","PERAK","100.970358","4.764351"
"SEKOLAH KEBANGSAAN MENORA","PPD KUALA KANGSAR","Rendah","SK","ABA4006","KAMPUNG MENORA","33000","KUALA KANGSAR","PERAK","100.946372","4.717241"
"SEKOLAH KEBANGSAAN BEKOR","PPD KUALA KANGSAR","Rendah","SK","ABA4007","KG. BEKOR","33800","KUALA KANGSAR","PERAK","100.926995","4.578282"
"SEKOLAH KEBANGSAAN KUALA KENAS","PPD KUALA KANGSAR","Rendah","SK","ABA4008","JALAN KUALA KENAS","33000","KUALA KANGSAR","PERAK","100.928062","4.672890"
"SEKOLAH KEBANGSAAN SENGGANG","PPD KUALA KANGSAR","Rendah","SK","ABA4009","JALAN TUN SABAN, KAMPUNG SENGGANG","33000","KUALA KANGSAR","PERAK","100.928647","4.668944"
"SEKOLAH KEBANGSAAN RAMBAI TUJUH","PPD KUALA KANGSAR","Rendah","SK","ABA4010","KAMPUNG RAMBAI TUJUH","33000","KUALA KANGSAR","PERAK","100.963873","4.691850"
"SEKOLAH KEBANGSAAN SULTAN IDRIS II","PPD KUALA KANGSAR","Rendah","SK","ABA4011","646, JLN TUN ABDUL RAZAK","33000","KUALA KANGSAR","PERAK","100.935010","4.775730"
"SEKOLAH KEBANGSAAN RAJA PEREMPUAN MUZWIN","PPD KUALA KANGSAR","Rendah","SK","ABA4012","BUKIT CHANDAN","33000","KUALA KANGSAR","PERAK","100.944828","4.764274"
"SEKOLAH KEBANGSAAN TANAH MERAH","PPD KUALA KANGSAR","Rendah","SK","ABA4013","LUBOK MERBAU","33010","KUALA KANGSAR","PERAK","100.909323","4.811688"
"SEKOLAH KEBANGSAAN SYEIKH MOHD. IDRIS AL-MARBAWI","PPD KUALA KANGSAR","Rendah","SK","ABA4014","LUBOK MERBAU","33010","KUALA KANGSAR","PERAK","100.894790","4.806117"
"SEKOLAH KEBANGSAAN KATI","PPD KUALA KANGSAR","Rendah","SK","ABA4015","JALAN BESAR KATI","33020","KUALA KANGSAR","PERAK","100.906446","4.878032"
"SEKOLAH KEBANGSAAN CHEH","PPD KUALA KANGSAR","Rendah","SK","ABA4016","KATI","33020","KUALA KANGSAR","PERAK","100.936056","4.878796"
"SEKOLAH KEBANGSAAN SAUK","PPD KUALA KANGSAR","Rendah","SK","ABA4017","JALAN LENGGONG","33500","KUALA KANGSAR","PERAK","100.924289","4.943163"
"SEKOLAH KEBANGSAAN SULTAN ABDUL AZIZ","PPD KUALA KANGSAR","Rendah","SK","ABA4018","KAMPUNG KETIOR","33000","KUALA KANGSAR","PERAK","100.914130","4.714790"
"SEKOLAH KEBANGSAAN ULU KENAS","PPD KUALA KANGSAR","Rendah","SK","ABA4019","KAMPUNG ULU KENAS","33800","MANONG","PERAK","100.901883","4.682750"
"SEKOLAH KEBANGSAAN LEMPOR","PPD KUALA KANGSAR","Rendah","SK","ABA4020","JALAN BESAR MANONG","33800","KUALA KANGSAR","PERAK","100.898767","4.652512"
"SEKOLAH KEBANGSAAN JELIANG","PPD KUALA KANGSAR","Rendah","SK","ABA4021","JALAN BARU, KAMPUNG JELIANG","33800","MANONG","PERAK","100.874970","4.624176"
"SEKOLAH KEBANGSAAN ARA PANJANG","PPD KUALA KANGSAR","Rendah","SK","ABA4022","KG. ARA PANJANG","33800","MANONG","PERAK","100.890459","4.618100"
"SEKOLAH KEBANGSAAN MANONG","PPD KUALA KANGSAR","Rendah","SK","ABA4023","JALAN BRUAS","33800","MANONG","PERAK","100.882448","4.590631"
"SEKOLAH KEBANGSAAN ULU PIOL","PPD KUALA KANGSAR","Rendah","SK","ABA4024","JALAN HJ OTHMAN, KG ULU PIOL","33800","MANONG","PERAK","100.878740","4.579640"
"SEKOLAH KEBANGSAAN TALANG","PPD KUALA KANGSAR","Rendah","SK","ABA4025","JALAN TAIPING","33000","KUALA KANGSAR","PERAK","100.913889","4.775000"
"SEKOLAH KEBANGSAAN PADANG ASAM","PPD KUALA KANGSAR","Rendah","SK","ABA4026","PADANG ASAM","33700","PADANG RENGAS","PERAK","100.885640","4.769873"
"SEKOLAH KEBANGSAAN TUN DR ISMAIL","PPD KUALA KANGSAR","Rendah","SK","ABA4027","JALAN BESAR TAIPING","33700","PADANG RENGAS","PERAK","100.848742","4.776865"
"SEKOLAH KEBANGSAAN PAYA SALAK","PPD KUALA KANGSAR","Rendah","SK","ABA4028","PADANG RENGAS","33700","KUALA KANGSAR","PERAK","100.841471","4.795947"
"SEKOLAH KEBANGSAAN LANEH","PPD KUALA KANGSAR","Rendah","SK","ABA4029","KAMPUNG LANEH LUBOK MERBAU","33010","KUALA KANGSAR","PERAK","100.856458","4.823786"
"SEKOLAH KEBANGSAAN PEREMPUAN","PPD KUALA KANGSAR","Rendah","SK","ABA4030","JALAN BESAR, PEKAN PADANG RENGAS","33700","PADANG RENGAS","PERAK","100.843997","4.775242"
"SEKOLAH KEBANGSAAN KARAI","PPD KUALA KANGSAR","Rendah","SK","ABA4031","KG. KARAI","33600","ENGGOR","PERAK","100.963632","4.839486"
"SEKOLAH KEBANGSAAN SUNGAI SIPUT (U)","PPD KUALA KANGSAR","Rendah","SK","ABA4032","JALAN IPOH","31100","SUNGAI SIPUT (U)","PERAK","101.079688","4.815224"
"SEKOLAH KEBANGSAAN TROSOR","PPD KUALA KANGSAR","Rendah","SK","ABA4033","KAMPUNG TROSOR","31100","SUNGAI SIPUT (U)","PERAK","101.021728","4.884624"
"SEKOLAH KEBANGSAAN LASAH","PPD KUALA KANGSAR","Rendah","SK","ABA4034","PEKAN LASAH","31100","SUNGAI SIPUT (U)","PERAK","101.121678","4.953907"
"SEKOLAH KEBANGSAAN RKT LASAH","PPD KUALA KANGSAR","Rendah","SK","ABA4035","JLN. SEKOLAH  FELDA LASAH","31120","SUNGAI SIPUT (U)","PERAK","101.071553","4.927876"
"SEKOLAH KEBANGSAAN JAWANG","PPD KUALA KANGSAR","Rendah","SK","ABA4036","SALAK UTARA","31050","SUNGAI SIPUT (U)","PERAK","100.982142","4.883106"
"SEKOLAH KEBANGSAAN PERIANG","PPD KUALA KANGSAR","Rendah","SK","ABA4037","KAMPUNG PERIANG","33600","ENGGOR","PERAK","100.955538","4.873863"
"SEKOLAH KEBANGSAAN TEMIN","PPD KUALA KANGSAR","Rendah","SK","ABA4038","KAMPUNG TEMIN","31100","SUNGAI SIPUT (U)","PERAK","101.047408","4.864358"
"SEKOLAH KEBANGSAAN JALONG","PPD KUALA KANGSAR","Rendah","SK","ABA4039","KAMPUNG JALONG","31100","SUNGAI SIPUT (U)","PERAK","101.143113","4.832260"
"SEKOLAH KEBANGSAAN TEMONG","PPD KUALA KANGSAR","Rendah","SK","ABA4040","KG.TEMONG","33600","KUALA KANGSAR","PERAK","100.946863","4.869314"
"SEKOLAH KEBANGSAAN CHEGAR GALAH","PPD KUALA KANGSAR","Rendah","SK","ABA4041","KG. CHEGAR GALAH","33500","SAUK","PERAK","100.971065","4.899430"
"SEKOLAH KEBANGSAAN LINTANG","PPD KUALA KANGSAR","Rendah","SK","ABA4042","KG.LINTANG","31100","SUNGAI SIPUT (U)","PERAK","101.103673","4.936771"
"SEKOLAH KEBANGSAAN KAMPUNG MAAMOR","PPD KUALA KANGSAR","Rendah","SK","ABA4043","KAMPUNG MAAMOR","31120","SUNGAI SIPUT (U)","PERAK","101.052967","4.918106"
"SEKOLAH KEBANGSAAN ULU RIBU","PPD KUALA KANGSAR","Rendah","SK","ABA4044","KAMPUNG ULU RIBU","33600","ENGGOR","PERAK","100.917948","4.852461"
"SEKOLAH KEBANGSAAN SEROLI","PPD KUALA KANGSAR","Rendah","SK","ABA4045","KAMPUNG BEKUT","31100","SUNGAI SIPUT (U)","PERAK","101.005534","4.918138"
"SEKOLAH KEBANGSAAN JENALIK","PPD KUALA KANGSAR","Rendah","SK","ABA4046","KAMPUNG JENALIK","33500","SAUK","PERAK","100.924062","4.969842"
"SEKOLAH KEBANGSAAN CHENEIN","PPD KUALA KANGSAR","Rendah","SK","ABA4047","LASAH","31110","SUNGAI SIPUT (U)","PERAK","101.144316","4.953962"
"SEKOLAH KEBANGSAAN PERLOP 1","PPD KUALA KANGSAR","Rendah","SK","ABA4048","KAMPUNG PERLOP 1","31100","SUNGAI SIPUT (U)","PERAK","101.178192","4.904042"
"SEKOLAH KEBANGSAAN POS POI","PPD KUALA KANGSAR","Rendah","SK","ABA4049","LASAH","31100","SUNGAI SIPUT (U)","PERAK","101.191754","5.096339"
"SEKOLAH KEBANGSAAN POS PERWOR","PPD KUALA KANGSAR","Rendah","SK","ABA4050","LASAH","31100","SUNGAI SIPUT (U)","PERAK","101.263989","5.015601"
"SEKOLAH KEBANGSAAN POS LEGAP","PPD KUALA KANGSAR","Rendah","SK","ABA4051","LASAH","31100","KUALA KANGSAR","PERAK","101.270402","4.941088"
"SEKOLAH KEBANGSAAN POS PIAH","PPD KUALA KANGSAR","Rendah","SK","ABA4052","LASAH","31100","SUNGAI SIPUT (U)","PERAK","101.268960","5.080764"
"SEKOLAH KEBANGSAAN KAMPUNG KENANG","PPD KUALA KANGSAR","Rendah","SK","ABA4053","JALONG TINGGI","31100","SUNGAI SIPUT (U)","PERAK","101.186654","4.852326"
"SEKOLAH KEBANGSAAN POS KUALA MU","PPD KUALA KANGSAR","Rendah","SK","ABA4054","LASAH","31100","SUNGAI SIPUT (U)","PERAK","101.333778","4.837443"
"SEKOLAH KEBANGSAAN POS SUNGAI PELANTOK","PPD KUALA KANGSAR","Rendah","SK","ABA4055","SUNGAI SIPUT(U)","31100","SUNGAI SIPUT (U)","PERAK","101.168992","4.788415"
"SEKOLAH KEBANGSAAN RAJA MUDA MUSA","PPD KUALA KANGSAR","Rendah","SK","ABA4056","JALAN SULTAN ISKANDAR SHAH","33000","KUALA KANGSAR","PERAK","100.926067","4.760233"
"SEKOLAH KEBANGSAAN KAMPUNG MUHIBAH","PPD KUALA KANGSAR","Rendah","SK","ABA4057","JALAN JALONG","31100","SUNGAI SIPUT (U)","PERAK","101.091172","4.825904"
"SEKOLAH KEBANGSAAN KAMPUNG NASIB","PPD KUALA KANGSAR","Rendah","SK","ABA4058","JALAN IPOH, ENGGOR","33600","KUALA KANGSAR","PERAK","100.982172","4.835487"
"SEKOLAH KEBANGSAAN KUMPULAN GANDA","PPD HILIR PERAK","Rendah","SK","ABA5001","BATU 7 JALAN CHANGKAT JONG","36000","TELUK INTAN","PERAK","101.200363","3.903968"
"SEKOLAH KEBANGSAAN SULTAN IDRIS 2","PPD HILIR PERAK","Rendah","SK","ABA5002","JALAN JAWA","36000","TELUK INTAN","PERAK","101.027870","4.023897"
"SEKOLAH KEBANGSAAN SERI INTAN","PPD HILIR PERAK","Rendah","SK","ABA5003","JLN MAHARANI","36000","TELUK INTAN","PERAK","101.018926","4.027436"
"SEKOLAH KEBANGSAAN SELABAK","PPD HILIR PERAK","Rendah","SK","ABA5004","JALAN KAMPUNG SELABAK","36000","TELUK INTAN","PERAK","101.050922","3.971349"
"SEKOLAH KEBANGSAAN CHANGKAT JONG","PPD HILIR PERAK","Rendah","SK","ABA5005","BT 8, KG. BARU CHANGKAT JONG","36000","TELUK INTAN","PERAK","101.122558","3.983093"
"SEKOLAH KEBANGSAAN AYER HITAM","PPD HILIR PERAK","Rendah","SK","ABA5006","BATU 15, JALAN BIDOR","36030","TELUK INTAN","PERAK","101.201501","4.020495"
"SEKOLAH KEBANGSAAN TEBOK BANJAR","PPD HILIR PERAK","Rendah","SK","ABA5007","KAMPUNG BANJAR","36000","TELUK INTAN","PERAK","101.026217","3.981396"
"SEKOLAH KEBANGSAAN SUNGAI DURIAN","PPD HILIR PERAK","Rendah","SK","ABA5008","KAMPUNG SUNGAI DURIAN","36000","TELUK INTAN","PERAK","100.978047","3.998940"
"SEKOLAH KEBANGSAAN DATO' LAKSAMANA RAJA MAHKOTA","PPD HILIR PERAK","Rendah","SK","ABA5009","BATU 3  1/2 JALAN MAHARAJALELA","36000","TELUK INTAN","PERAK","100.993994","3.992847"
"SEKOLAH KEBANGSAAN TELUK BIRAH","PPD HILIR PERAK","Rendah","SK","ABA5012","KG. TELUK BIRAH, MUKIM SG DURIAN","36000","TELUK INTAN","PERAK","100.930043","4.031055"
"SEKOLAH KEBANGSAAN SUNGAI RUSA","PPD HILIR PERAK","Rendah","SK","ABA5014","KAMPUNG SUNGAI RUBANA","36000","TELUK INTAN","PERAK","100.911035","3.995056"
"SEKOLAH KEBANGSAAN SUNGAI JEJAWI","PPD HILIR PERAK","Rendah","SK","ABA5015","KAMPUNG SUNGAI JEJAWI","36000","TELUK INTAN","PERAK","100.928203","4.062174"
"SEKOLAH KEBANGSAAN DATO' YAHYA SUBBAN","PPD HILIR PERAK","Rendah","SK","ABA5060","JALAN LABU KUBONG","36600","CHENDERONG BALAI","PERAK","101.081899","4.123366"
"SEKOLAH KEBANGSAAN SUNGAI TUNGKU","PPD HILIR PERAK","Rendah","SK","ABA5061","KM 5 JALAN SUNGAI MANIK","36000","TELUK INTAN","PERAK","101.038902","4.075669"
"SEKOLAH KEBANGSAAN CHIKUS","PPD HILIR PERAK","Rendah","SK","ABA5062","JALAN CHIKUS, OFF JLN SG MANIK, KG CHIKUS","36750","LANGKAP","PERAK","101.121258","4.072067"
"SEKOLAH KEBANGSAAN PERMATANG","PPD HILIR PERAK","Rendah","SK","ABA5063","PARIT 7B SG MANIK","36000","TELUK INTAN","PERAK","101.078083","4.058239"
"SEKOLAH KEBANGSAAN SG LAMPAM","PPD HILIR PERAK","Rendah","SK","ABA5064","SUNGAI LAMPAM","36750","CHIKUS","PERAK","101.113002","4.104503"
"SEKOLAH KEBANGSAAN SUNGAI TUKANG SIDIN","PPD HILIR PERAK","Rendah","SK","ABA5065","KG SUNGAI TUKANG SIDIN","36700","LANGKAP","PERAK","101.104386","4.055479"
"SEKOLAH KEBANGSAAN SERI LANGKAP","PPD HILIR PERAK","Rendah","SK","ABA5066","JALAN BESAR LANGKAP","36700","LANGKAP","PERAK","101.147112","4.069004"
"SEKOLAH KEBANGSAAN PEKAN RABU","PPD HILIR PERAK","Rendah","SK","ABA5067","PARIT 13A SUNGAI MANIK","36000","TELUK INTAN","PERAK","101.078100","4.090527"
"SEKOLAH KEBANGSAAN PERMATANG PELANDOK","PPD HILIR PERAK","Rendah","SK","ABA5068","KG.PERMATANG PELANDOK","36600","CHENDERONG BALAI","PERAK","101.029050","4.112732"
"SEKOLAH KEBANGSAAN DEGONG","PPD HILIR PERAK","Rendah","SK","ABA5069","JALAN KAMPAR","36700","LANGKAP","PERAK","101.137700","4.095843"
"SEKOLAH KEBANGSAAN PENGKALAN ARA","PPD HILIR PERAK","Rendah","SK","ABA5070","PARIT 5, OFF JLN TELUK INTAN CHENDERONG BALAI","36600","CHENDERONG BALAI","PERAK","101.051805","4.119002"
"SEKOLAH KEBANGSAAN SUNGAI KERAWAI","PPD HILIR PERAK","Rendah","SK","ABA5071","KG SUNGAI KERAWAI","36000","TELUK INTAN","PERAK","101.067533","4.030842"
"SEKOLAH KEBANGSAAN KAMPUNG BAHARU REDANG PONGGOR","PPD HILIR PERAK","Rendah","SK","ABA5072","KM 33, JALAN KAMPAR","36700","LANGKAP","PERAK","101.127805","4.150311"
"SEKOLAH KEBANGSAAN KAMPUNG BAHAGIA","PPD HILIR PERAK","Rendah","SK","ABA5073","KM 7,  JALAN SUNGAI MANIK","36000","TELUK INTAN","PERAK","101.048467","4.037563"
"SEKOLAH KEBANGSAAN SERI SETIA","PPD HILIR PERAK","Rendah","SK","ABA5074","JALAN PADANG TEMBAK","36000","TELUK INTAN","PERAK","101.032455","3.991052"
"SEKOLAH KEBANGSAAN RAJA MUDA MUSA","PPD HILIR PERAK","Rendah","SK","ABA5075","PEKAN BARU","36000","TELUK INTAN","PERAK","101.013480","3.990361"
"SEKOLAH KEBANGSAAN PERWIRA","PPD HILIR PERAK","Rendah","SK","ABA5077","KM 5, JALAN CHANGKAT JONG","36000","TELUK INTAN","PERAK","101.044287","4.000626"
"SEKOLAH KEBANGSAAN ST.ANTHONY","PPD HILIR PERAK","Rendah","SK","ABA5078","JALAN CHUI CHAK","36700","LANGKAP","PERAK","101.155297","4.071210"
"SEKOLAH KEBANGSAAN LONG JAAFAR","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6001","LOT 331, JALAN KAMPUNG JANA","34600","KAMUNTING","PERAK","100.729320","4.888683"
"SEKOLAH KEBANGSAAN ASAM KUMBANG","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6002","ASAM KUMBANG","34000","TAIPING","PERAK","100.721487","4.861751"
"SEKOLAH KEBANGSAAN LAKSAMANA","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6003","JALAN TAIPING","34650","KUALA SEPETANG","PERAK","100.633143","4.839622"
"SEKOLAH KEBANGSAAN MATANG","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6004","JALAN HUJUNG MATANG","34750","MATANG","PERAK","100.678945","4.811304"
"SEKOLAH KEBANGSAAN NGAH IBRAHIM","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6005","JALAN MATANG","34750","MATANG","PERAK","100.661341","4.842265"
"SEKOLAH KEBANGSAAN MATANG GELUGUR","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6006","JALAN MATANG GELUGOR","34750","MATANG","PERAK","100.678755","4.783364"
"SEKOLAH KEBANGSAAN SIMPANG","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6007","TAMAN KOTA JAYA","34700","SIMPANG","PERAK","100.703894","4.822812"
"SEKOLAH KEBANGSAAN SULTAN YUSSUF AMDR","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6008","JALAN KAMUNTING LAMA","34000","TAIPING","PERAK","100.750825","4.865004"
"SEKOLAH KEBANGSAAN TAIPING","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6009","JALAN TAMING SARI","34000","TAIPING","PERAK","100.733928","4.847890"
"SEKOLAH KEBANGSAAN SERI AMAN","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6010","JALAN POKOK ASSAM","34000","TAIPING","PERAK","100.743550","4.830230"
"SEKOLAH KEBANGSAAN CHANGKAT LARUT","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6011","JALAN AYER KUNING","34850","CHANGKAT JERING.","PERAK","100.741591","4.804567"
"SEKOLAH KEBANGSAAN BENDANG SIAM","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6012","JALAN TRONG","34850","CHANGKAT JERING","PERAK","100.721331","4.769227"
"SEKOLAH KEBANGSAAN TOH JOHAN","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6013","JALAN BERUAS","34800","TRONG","PERAK","100.718957","4.701389"
"SEKOLAH KEBANGSAAN TEMELOK","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6014","PEKAN TEMELOK","34800","TRONG","PERAK","100.693202","4.655046"
"SEKOLAH KEBANGSAAN PADANG GAJAH","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6015","JALAN BERUAS","34800","TRONG","PERAK","100.716477","4.612049"
"SEKOLAH KEBANGSAAN SUNGAI TINGGI","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6016","JALAN PANTAI REMIS-TAIPING","34800","TRONG","PERAK","100.679601","4.585501"
"SEKOLAH KEBANGSAAN BATU HAMPAR","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6017","BATU 26 JALAN TAIPING-BERUAS","32700","BERUAS","PERAK","100.717293","4.531954"
"SEKOLAH KEBANGSAAN CHANGKAT JERING","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6018","JALAN KUALA KANGSAR","34850","CHANGKAT JERING","PERAK","100.720452","4.792009"
"SEKOLAH KEBANGSAAN JELUTONG","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6019","JALAN KUALA KANGSAR","34850","CHANGKAT JERING","PERAK","100.744195","4.779143"
"SEKOLAH KEBANGSAAN DATO' PANGLIMA BKT GANTANG","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6020","JALAN KUALA KANGSAR","34850","CHANGKAT JERING","PERAK","100.772880","4.782458"
"SEKOLAH KEBANGSAAN CHANGKAT IBUL","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6021","CHANGKAT JERING","34850","TAIPING","PERAK","100.741504","4.761244"
"SEKOLAH KEBANGSAAN SULTAN ABDULLAH","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6022","KG CHEH","34850","CHANGKAT JERING","PERAK","100.766337","4.758894"
"SEKOLAH KEBANGSAAN TOH SAJAK","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6023","JALAN BESAR BATU KURAU","34500","BATU KURAU","PERAK","100.794034","4.974575"
"SEKOLAH KEBANGSAAN KAMPONG PERAK","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6024","KAMPONG PERAK","34500","BATU KURAU","PERAK","100.812172","4.937215"
"SEKOLAH KEBANGSAAN KAMPUNG GUDANG","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6025","JALAN KAMPUNG GUDANG","34520","BATU KURAU","PERAK","100.806256","5.041120"
"SEKOLAH KEBANGSAAN KAMPUNG REPOH","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6026","JALAN BESAR KAMPONG REPOH","34500","BATU KURAU","PERAK","100.820395","4.948594"
"SEKOLAH KEBANGSAAN KAMPUNG YAMAN","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6027","BATU 20","34520","BATU KURAU","PERAK","100.790049","5.033677"
"SEKOLAH KEBANGSAAN KAMPUNG RELANG","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6028","JALAN KAMPONG RELANG","34520","BATU KURAU","PERAK","100.814104","5.036549"
"SEKOLAH KEBANGSAAN JELAI","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6029","JALAN BESAR, JELAI","34520","BATU KURAU","PERAK","100.811366","5.012584"
"SEKOLAH KEBANGSAAN PANTAI BESAR","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6030","JALAN PANTAI BESAR","34520","BATU KURAU","PERAK","100.841318","5.086145"
"SEKOLAH KEBANGSAAN PONDOK TANJONG","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6031","JALAN SEKOLAH","34010","TAIPING","PERAK","100.732086","5.018145"
"SEKOLAH KEBANGSAAN ULU SEPETANG","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6032","TAIPING","34010","TAIPING","PERAK","100.731013","4.964097"
"SEKOLAH KEBANGSAAN HAJI WAN JAAFAR","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6033","JALAN KAMPONG MASJID, IJOK","34510","BATU KURAU","PERAK","100.833112","5.133514"
"SEKOLAH KEBANGSAAN SUNGAI JERNIH","PPD LARUT/MATANG/SELAMA","Rendah","SK","ABA6034","JALAN SUNGAI JERNIH, IJOK","34510","BATU KURAU","PERAK","100.866890","5.141261"
